city,weather_description,temperature,feels_like,min_temp,max_temp,pressure,humidity,wind_speed,time_of_record,sunrise,sunset
San Francisco,"['broken clouds', 'overcast clouds', 'broken clouds', 'broken clouds', 'clear sky', 'clear sky', 'clear sky', 'scattered clouds', 'clear sky', 'clear sky', 'clear sky', 'clear sky', 'clear sky', 'clear sky', 'clear sky', 'clear sky', 'clear sky', 'broken clouds', 'overcast clouds', 'broken clouds', 'broken clouds', 'overcast clouds', 'overcast clouds', 'broken clouds', 'clear sky', 'few clouds', 'scattered clouds', 'scattered clouds', 'broken clouds', 'light rain', 'overcast clouds', 'overcast clouds', 'scattered clouds', 'scattered clouds', 'overcast clouds', 'light rain', 'overcast clouds', 'overcast clouds', 'overcast clouds', 'broken clouds']","[65, 62, 58, 57, 56, 55, 55, 58, 59, 57, 55, 54, 53, 51, 51, 55, 57, 57, 55, 54, 54, 53, 53, 56, 58, 57, 56, 56, 57, 56, 57, 59, 61, 59, 59, 57, 56, 55, 55, 58]","[65, 63, 58, 56, 55, 55, 54, 57, 57, 56, 54, 53, 51, 50, 50, 53, 55, 55, 54, 53, 53, 51, 51, 54, 57, 56, 55, 55, 55, 55, 56, 58, 59, 58, 58, 57, 55, 54, 54, 57]","[64, 61, 58, 57, 56, 55, 55, 58, 59, 57, 55, 54, 53, 51, 51, 55, 57, 57, 55, 54, 54, 53, 53, 56, 58, 57, 56, 56, 57, 56, 57, 59, 61, 59, 59, 57, 56, 55, 55, 58]","[65, 62, 58, 57, 56, 55, 55, 58, 59, 57, 55, 54, 53, 51, 51, 55, 57, 57, 55, 54, 54, 53, 53, 56, 58, 57, 56, 56, 57, 56, 57, 59, 61, 59, 59, 57, 56, 55, 55, 58]","[1019, 1018, 1017, 1018, 1018, 1017, 1018, 1018, 1016, 1015, 1015, 1015, 1015, 1016, 1017, 1018, 1017, 1016, 1017, 1017, 1018, 1018, 1020, 1021, 1020, 1019, 1020, 1020, 1019, 1019, 1020, 1021, 1020, 1019, 1019, 1019, 1018, 1018, 1018, 1018]","[84, 88, 83, 73, 75, 83, 84, 72, 67, 69, 72, 69, 74, 74, 73, 61, 57, 64, 74, 79, 79, 78, 75, 59, 65, 72, 79, 78, 72, 82, 80, 58, 57, 65, 74, 78, 79, 83, 81, 68]","[4.46, 5, 4.99, 5.76, 5.14, 4.29, 4.22, 4.89, 7.05, 9.07, 8.53, 3.74, 2.04, 1.31, 1.09, 1.77, 3.26, 4.33, 2.1, 2.03, 2.07, 1.09, 1.33, 1.83, 4.82, 4.75, 3.08, 2.46, 3.55, 4.77, 2.65, 2.45, 4.42, 4.76, 4, 1.77, 1.89, 1.5, 2.44, 3.95]","['2024-10-27 21:00:00', '2024-10-28 00:00:00', '2024-10-28 03:00:00', '2024-10-28 06:00:00', '2024-10-28 09:00:00', '2024-10-28 12:00:00', '2024-10-28 15:00:00', '2024-10-28 18:00:00', '2024-10-28 21:00:00', '2024-10-29 00:00:00', '2024-10-29 03:00:00', '2024-10-29 06:00:00', '2024-10-29 09:00:00', '2024-10-29 12:00:00', '2024-10-29 15:00:00', '2024-10-29 18:00:00', '2024-10-29 21:00:00', '2024-10-30 00:00:00', '2024-10-30 03:00:00', '2024-10-30 06:00:00', '2024-10-30 09:00:00', '2024-10-30 12:00:00', '2024-10-30 15:00:00', '2024-10-30 18:00:00', '2024-10-30 21:00:00', '2024-10-31 00:00:00', '2024-10-31 03:00:00', '2024-10-31 06:00:00', '2024-10-31 09:00:00', '2024-10-31 12:00:00', '2024-10-31 15:00:00', '2024-10-31 18:00:00', '2024-10-31 21:00:00', '2024-11-01 00:00:00', '2024-11-01 03:00:00', '2024-11-01 06:00:00', '2024-11-01 09:00:00', '2024-11-01 12:00:00', '2024-11-01 15:00:00', '2024-11-01 18:00:00']","['14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30', '14:30']","['01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16', '01:16']"
